ID;OrgId;Question
16951;84d6219e-922c-41eb-8d5a-29148dcb96a4;where is Kumina mainly practiced
16952;2c074be5-762e-45c8-b996-9d0f3a50b95e;what time zone is Alaska in
16953;6627f36c-55fc-410a-b14b-4bcc330c5b15;which county is Brannan Island California
16954;38b1d6c3-cf34-4eb0-a943-5d0b6a16c66a;where is dreamview Beachfront hotel and resort in Florida
16955;13f0a82c-dd70-4a87-a45c-1926a5884aa2;where is Coatbridge
16956;fe56787b-3323-4c44-882d-1440b17ad047;what county is Gold Canyon Arizona
16957;99aaacd7-eb8e-4137-924b-dea500813a42;what town is the Village of Adell Wisconsin in
16958;1512ac45-18d5-4da6-97a6-a0387fb47eca;where is Montrose California
16959;4a4adf3f-08ce-4cf0-b174-f57e10610f21;where are dates grown in the United States
16960;6d7129d7-194c-4ba8-9623-7d52ae572455;where was the education of Ben Franklin
16961;9c57690d-b605-429a-833b-5e585b9d16ae;which plate boundary does mafic Lava
16962;1f9ac9b2-144b-4d60-9821-4d3a228816c8;where is Moskva
16963;751da47f-4821-4dae-9dad-97ded14ca83e;where is Naperville Illinois
16964;b7a88a75-03de-497f-a6cc-477625386892;where was barack Obama
16965;3e6453bd-ef32-4d32-9777-f68f984c6041;what is the absolute location of Ukraine
16966;9467c7da-4425-4766-9a68-5e4b64771059;where is John Brown University located
16967;058bfb2a-b9ed-4941-82d2-9b3cbe649934;where is the statue of elvis in Honolulu
16968;96972eda-ab74-4381-94c7-0c27770930d3;what is the most famous building in Rennes
16969;10ed64d6-c15b-44af-9a24-ab7c2ed9f88a;where is Rockefeller
16970;24884e23-1b04-41c3-a574-191636e7415f;where is Belden Mississippi
16971;4ac8924a-360a-4b0f-972c-aaa1351a24c6;where is Arlington Texas
16972;ff88388a-6347-4e1d-85f7-cc23ee4b2b3e;where is Box Canyon fall in Colorado
16973;f9074b56-65bc-4975-be11-9c2a049c1b75;where is Westville Indiana
16974;36156107-bd9e-443f-bb92-4c86a0216881;what county is Scottsdale Arizona in
16975;24e09b55-c541-4a0d-ad90-5855e8318532;where is Buckeye way Etna
16976;90037ea7-1ec3-4cc8-a442-9813120ec6d1;where is Montana Blanc
16977;2ec95976-7e07-47cc-ac04-42c5c9077d0a;where is Babcock Ranch Florida
16978;6ee2217f-63d1-4afc-a728-1d2e018635c5;what state is Tijuana in
16979;50e69bf0-b76b-4de0-8d75-4a03a89201dd;where is syrian Antioch
16980;4f4343ac-f97f-4bb5-8682-47ae3737aa70;what was the first state founded in the United States
16981;cebfebfb-47c8-4328-afc6-d3ac37063447;where is Thaler
16982;52f1d618-3d11-4770-8bbf-e733e092b9ef;where is Texarkana Arkansas
16983;b1dbf9fb-c0dc-41dd-8966-2813e6f06c35;what is the closest all inclusive hotel to major int l airport in Ocho Rios Jamaica
16984;c24e6bc3-9c36-413a-ab73-157d5af56944;where is Richland County South Carolina
16985;67d9f57a-7811-4e10-9287-4b9ecb2094cb;where is Addison Michigan
16986;179c3029-5ecc-46c8-ac91-93cd3ec7c88b;where is Sutherland Shire
16987;7254986f-2c5c-48b7-9e4a-a5f55bea8fc3;what large city is near Laramie Apo
16988;88e6a62b-2554-4520-b90a-8ecea3193d0f;where is Madame Tussauds Wax Museum located in Las Vegas
16989;5f9fa6be-526e-4e08-9439-c353afa83060;where is Ruby Beach
16990;99643a90-27e6-456a-8ab2-93e2f02e8e76;where is Mora Missouri
16991;0e3fce75-c14d-44a7-b07d-90cfa7df26a0;where is Harris Michigan
16992;5b7f9aa4-fff1-4295-bdce-dffa69ccf871;where is khenarthis Roost
16993;d2eff04e-85da-4294-81a1-297dcace95bc;what time zone is Cincinnati
16994;081c97e4-e526-4822-9301-40e4e5f5d0b7;what county is St  Louis Missouri in
16995;02673771-c238-4629-81cf-ad37238bf779;where is cove Texas
16996;25e4ebce-bbbc-4525-90f4-6fbea9bb9469;what restaurant are in Orlando International Airport
16997;ed7e4f7a-1f05-4d8e-be05-7e8e5f9db04f;where is Garden Grove California
16998;20b844c0-544d-4b5a-b34b-1a5e2ce0f206;where is Third Lake Illinois located
16999;ff66b906-2101-466f-930b-e3ee536a330c;where is Bangor me
17000;33a9b62d-5ebf-4cf6-b2fd-8c09fe87e6a9;where is Seagate
17001;367a1a6e-34b3-4762-8b4b-b54084e81c0d;what state did Adesua Etomi from
17002;6930232d-535d-499a-87a3-14df4c2ff8b9;where is park duvalle Louisville
17003;f8fe0f0f-5e28-4977-a42a-1680d96c58d5;where is Bikini Atoll located
17004;b5565163-9be2-470e-8b97-93fbdd3972c0;where is Sandstone Minnesota
17005;dcf77cd5-8f26-407e-b6e4-86cb10f1290d;where is Montana eden California
17006;116d3ab0-4703-4d61-85ab-e7b7add2c69c;what state has most of Yellowstone Park
17007;aa28b04e-bf12-47f0-abcd-235f9b026c1c;where is the downtown in Barranquilla
17008;17714b00-4ed8-4fbb-828d-571e35ffc024;where are pnc banks located in Fredericksburg Virginia
17009;d523a5f1-4580-4565-8c35-b4f81c1eefa4;where is silicon Virginia
17010;5d30ba12-c478-4681-b5e2-26e4db3bb40d;what county is Rensselaer in in
17011;f9a75774-f6d1-4723-8fd2-d4f1ea6049c1;where is normal Illinois
17012;1bb2a0bf-5a89-434d-84fa-4f7869a98b3d;where is Salisbury Maryland
17013;87b02869-edbf-4939-9c6f-e2f2f7100eea;where is ridge New York
17014;5c13cf36-eccf-4d18-84dd-73b5d2140abf;where is The Green Lake Park and ride in Enumclaw Washington
17015;ec4b5b98-7ec1-49ef-aa48-03ef083a0b87;where is abandoned pennsylvania Turnpike
17016;6ccfb9f6-9da9-4fe2-895d-0d263a8ee579;where is Signal Hill California
17017;b1e2704e-f0d6-4193-a03a-cb3e48c9fbfc;where is a boat  s Stern located
17018;869ee79b-6434-4cae-8d06-4866cf2b3954;where is Puncak Indonesia
17019;c36226ec-ceee-4419-a93c-915672630222;where is Bicester
17020;cfb73067-de2a-4598-a6c5-c09b1b84780f;where is Ballymote in Ireland
17021;41c149cc-d7bd-4c2c-a553-552526ace3fe;where is Albion Park Australia
17022;79729447-a9e6-43ed-ae23-874cca09ee55;where is Las Grutas Delaware Tolantongo
17023;be8ddedb-07f1-45ff-a3f5-a86138c09367;what is the continent of London
17024;0b404678-edfb-4757-be56-f899bf721287;where is Mitchellville Maryland
17025;3ed4fadd-bff0-42ad-b5bb-cb8d0d0be747;where is Daly City California
17026;b31594cc-9110-4656-b2e1-31fa9fdcd481;where is Cardinal burke Wisconsin
17027;aa832f5d-d80c-46f8-abb8-e4c38bb5096b;where is Tigris River
17028;9ea6f950-b199-4cea-9ce5-2689f0f56be1;where is Carmel California
17029;77da5d9a-a557-44b5-82b4-38a904afc43b;where is rogers Minnesota
17030;c3430bbc-f5ae-4e18-9050-fe6d1e6f505a;where is Vassar Michigan located
17031;a1d08469-26c3-4a1e-9abe-bc77e2baf46d;where is plymouth Michigan
17032;6868b1fd-de77-4507-95c3-7da274bf5448;where is Dampier
17033;c0e5bd4b-a408-4f48-bc7b-36e3f8e84420;where was Fort Stanton
17034;e22d38eb-1d66-43aa-867b-5c785a1b4264;where was lvov Ghetto
17035;d657016f-c3a5-46dd-84d9-9eb81ffa6185;what state is Pue
17036;a532c146-896c-417d-b1a5-1e707cd9eff4;where is Crockett Texas
17037;381224fe-63b8-4294-a78f-3edbec88f88e;where to find a golden Latte in Portland Oregon
17038;3bb67ea3-5e99-4972-9735-6d8c6600f2dd;what is the nearest airport to Wanchese North Carolina
17039;95c2c70c-68b3-41ee-a724-a55f794bcdcb;where is The Tower
17040;d890d3dd-b4d6-48bd-ad31-88d0deb6c695;where is Meridiano
17041;bca78413-b559-48cd-bd79-17def4ba4f6a;what  s the most expensive county in Colorado
17042;5771f591-b061-442d-be4f-d78a638de2e3;what is the name of Yemen  s territory in the Arabian Sea
17043;c5e06527-5690-4d89-a15c-53ebe2db1778;where was on Golden Pond filmed
17044;76042a88-b727-49fe-a2bf-39682dffc6bd;where is Anstruther Scotland
17045;9d9453b6-3c01-41f5-ad97-95af9293e703;where is Pittsburg Kansas
17046;f0b59a8f-df35-4965-9278-e354d66165ac;where is bacardi Rum located
17047;6d88a974-5647-4128-beb6-ea48253d2e25;where is Kingston Ontario located
17048;c4255b69-d2dc-4587-9235-fe335000a152;where is Limassol located in Cyprus
17049;e1df1216-88b7-4a50-9ec8-39d631e22241;which county is Stanford Ranch California
17050;cad14f24-2622-45f0-a0d1-83d1d5700133;where is South Bend Washington
17051;d827387f-c0c1-4180-8505-70da158259e6;where to Depart golden tours London
17052;3fc3bfd4-c417-4706-9b95-024d3c7ddee0;where is Lanai
17053;00a9e043-f5fc-4114-9c97-b0df5ad48400;where is Garden City Missouri
17054;0206137c-f3d4-46a2-a198-25b17f93ca24;where is Penang
17055;091c1e89-9841-4c73-9c9e-13287eedfa15;what region is Haiti located in
17056;3a716bcd-a1f1-434c-8d2f-8b8f2e7c3fac;what state is Woodstock
17057;b066758b-6d89-4d4a-a05d-194aea07e7fe;where is the origin of The Volcano at Crater Lake
17058;9b7edf60-d3c3-4612-ba49-96ed55cfb915;what town is Thompson Lake in Maine in
17059;8505e661-80f4-4ad4-91be-fc4dcf8ae775;where in County Leitrim is padraic o Gallagher from
17060;aea14e95-c4eb-4568-9179-3c5cd4748684;where is Kaunakakai Hawaii
17061;31c72e72-28e1-4ab3-bed4-d42cbc2a0554;where is Spring Valley New York
17062;e5af415c-0708-463b-a5cd-6b5e1e2f8c50;where is the sensor side door location for toyota Sienna 2013
17063;5024d9fa-7419-4feb-aca7-7d2a486f45d7;where is Villanova University located
17064;e7c77229-560c-4e74-a2dc-9451251de8d8;where is Tiburon
17065;c0b258f3-8797-47d6-b810-79fbdf2e7dd4;where is Perry Park at Sunnyvale California
17066;0b01c7e1-a240-4061-93ed-2565e9f257c3;where is Cliffwood New Jersey
17067;ab44330f-f7c2-4634-b969-8c85f5b4505c;what New York County is Brooklyn in
17068;e967a94c-f794-4fe2-8544-ab5e0ebe826e;where is Monroe County Arkansas
17069;ee794c58-47bc-4d61-928e-3f34e43e94f8;where is Harris County Texas located
17070;bc362393-be2f-4c97-9eb2-1145f2af4aac;what county Waco in
17071;1c1b3d67-0c16-4728-bbe0-247e5f2e98f6;where is pace in Florida
17072;b1b9069c-7f84-482d-bd87-e0a8fc359533;where is franklin Discovery Academy
17073;c8058e48-7282-4149-ad97-d68f6322d45f;what is the closest airport to Columbia Missouri
17074;7225f0b6-ba20-446d-a34c-d4764660c7f9;where is the Pyke Iron Islands castle filmed
17075;090e51f2-59d0-4dd0-8995-ed1d2e7497b4;where is east Manchester Township
17076;362b206e-643a-40bd-ba7a-ae3b7d4ded48;where is Tallmadge township Michigan
17077;1d7518e7-f882-446a-80e4-125266f4c32f;where is ft Bliss Texas
17078;8929b299-eab4-4435-aa52-46ed60bd8417;what is the county seat of Flathead County Montana
17079;d44c08a2-5f32-4140-b262-3bc86b24dc2f;where is Richmond Hill Ontario
17080;875e51d0-febd-44fa-a42f-24ae996235d8;where is Seattle Pacific University
17081;b37c9d6d-3b99-40c5-bbc0-1387017fc392;where are you going where have you been Alley
17082;2ff50e04-7513-48a1-a796-8fe83a94b747;where was real world Venice Beach filmed
17083;efb493db-ee9e-4b45-9237-0ea215b82b8c;where is the university of Purdue
17084;e65bdbf7-05dd-4589-a65b-04183cfbbc70;where is Zwolle Louisiana
17085;14ee598e-fd9e-4542-944e-61582edb6439;what kind of town is alfred Maine
17086;00bddf5f-cdf7-4679-aa4b-38bb057a6809;where is Lutz Florida located
17087;1343bb13-3598-4854-b65e-390a7870b52a;where is Ikotun
17088;8b2d4098-3bee-43a9-bb08-5a8ad446f9cb;what is the county for fairfield California
17089;26448565-d38f-45f3-8bdf-23b2ab687562;where in the United States is Hail more prevalent
17090;2824fbfb-b742-49b8-859e-14e816cbeb5a;what time zone is Munster in
17091;2c7fa487-cdb9-4776-b383-c038d5fd4617;where is Tomahawk Wisconsin
17092;c2c7b791-ce33-4c94-9b1d-dd31e5b76276;where to get business license in DeKalb County
17093;fc0247bf-2548-4495-9b82-0ad6e16e66fd;what is the airport name in usa in Ohio City
17094;fc39c0b3-1558-41a4-ae3a-577fb910d06a;where is Standing Rock located
17095;9c5e5bb7-79d2-41df-a3f5-cda77c7af42d;where is the Chicxulub Crater located
17096;5c46df7c-1ec0-409d-8c8a-e7c3482c4289;where are the us icbm Silos
17097;39dbcd62-0c3b-475e-a27b-c0a9a2ec551a;where is Montana Aconcagua
17098;b5c8c54f-21b4-42ac-b651-576f2c89b004;where was the fun house located in Manhattan
17099;45a2d1f2-d32b-4bfe-a52c-2faa7ce8e1e6;where is Moore County
17100;0d48d449-2ad0-4dc3-8d4c-293cd0fcd2ee;where is Lake Jocassee
17101;774b2cb9-736a-4626-ac43-5acbc9360280;what is the time zone for Hartland Vermont
17102;3bb50f4d-5b80-4816-81e5-ed0b3840f6b8;where is Bumble Tuna manufactured
17103;555e0022-d686-4d74-854b-0e5c0c0ddfd3;where is the most Fertile soil in Colorado
17104;5fa48037-a8e7-44d9-bd52-540f184169d0;where is Ogden Dunes in
17105;104dd4be-5212-4016-abca-1a66704bc82b;where was Los Arcos located
17106;9d0b063c-a73e-4be8-812c-2b896b692c7f;where is Reidsville North Carolina
17107;7e0c4163-352d-4dd8-8b8e-3ecf85a96c36;where is Montara California
17108;3119c778-ad2c-40fb-9be6-6cfaec93f06f;what time zone is Kersey Colorado
17109;e080592e-5cde-4b13-95ad-81e2774f8e14;where is Winter Haven
17110;b2a0993d-2f13-4b6e-bf99-cd42f38c707e;where is Motonui
17111;c7f8b959-791c-47cd-9fd3-019249197a07;where is the pronator Teres
17112;6634bca8-56cb-4c59-9df9-f37bdbcacfe6;where is Watkins Glen New York
17113;9bfa4383-a4be-4f02-9011-fa04fec2cb12;where is Northpoint Training Center in Kentucky
17114;e9592b6d-bfd4-4aaa-8608-00930a7b4d84;where is Pismo Beach in California
17115;07da3968-df8b-4052-902c-06ee7b714256;where is Amaroo
17116;8eed9f68-a29e-4bb4-bb94-b6370916e42d;where is Mason City
17117;552e1b6d-48ce-4240-aae9-7e3f9b949db1;what province is Langley Canada in
17118;3d863f4d-f7db-4d86-861b-33e1fe136284;which is the nicest beach in Hawaii
17119;c002e29f-dc83-4c45-986b-fb1fe26d4eaf;where is Otis Michi
17120;ae4a1437-75f9-4283-bcfa-df3115949950;where can i eat outside in oxford Mississippi
17121;3e333093-b6a9-40c0-8ee7-7c61a524721f;where is Warsaw North Carolina
17122;cd55c523-e55f-4df6-9e73-529209a0a3a2;where is Custer South Dakota
17123;62bc5a9b-694e-4d61-9d48-ec37275d750e;which continent is papua New Guinea
17124;972340df-7cc6-4240-9dc1-a9f7ebf00202;where is The Embarcadero in San Francisco
17125;ae3429f4-fd60-4478-aba0-7c6fbc635b63;where is The Resort Cocoa Beach located in Belize
17126;64553865-9d7c-4c94-b715-d5106ad256c8;where is Cumberland Furnace Tennessee
17127;434dd78a-52cd-44eb-b8ef-b522a250f06e;what county is Carl Junction Missouri
17128;5bcf7698-0b27-45a8-b6e0-2a9f6819511f;where is Hoosier Hill Indiana
17129;a1f2464d-a2a9-407e-9182-b9de6b925d27;where is Clearview
17130;491fea6f-ae7b-4630-a5cd-3d4948c4ad17;what region is Superior National Forest
17131;6c1d9f48-0091-4ce0-9f78-d42a3f092300;where is the origin of last name Fleming
17132;d6761d06-067b-4621-88f1-52a3e0d03e0d;where is branchburg New Jersey located
17133;9452aa46-f22b-4664-8398-feb46471cea7;where is Green Bay Wisconsin
17134;a091227a-8bcb-499a-9570-33c8aabef4d1;what county is Donaldson in in
17135;d5d46804-2c8f-4bbf-ac45-384cd57db0ca;what county is highland Utah
17136;808fa1d7-5707-4a14-b083-6be74374fd1b;where is Molasses grown
17137;1258580e-1710-4085-917c-a4c8bf511bb2;where is Israel situated
17138;eca6596b-f068-429f-ab6c-aca880ee9387;where is the world of Coca Cola located
17139;e5f292f0-56a1-49cd-bbf2-65e3ed74d322;where is venice Italy
17140;abc7f802-cb49-44c6-b822-c8c23d1d2c6f;where do neap Tides occur
17141;22c85926-51f1-450b-9dca-fb7a1277539e;where is Lake Elsinore California
17142;01185520-95af-4492-9302-d041ea971423;where is el Foster City
17143;f48b1a4c-a475-4fbf-b388-85606493da99;where is guiness brewed in Ireland
17144;88d21248-6d62-4906-913b-a1d0484f01f9;where is Kigali Marriott Hotel
17145;ed9008a9-8e52-4e9d-9c2b-b2164f78364c;where is Bracknell
17146;97f895d4-12aa-41bb-8244-98347ecaef43;what town is Yellowstone in
17147;8975ab85-12f9-4fc0-8afd-6b957dbdb731;where is baruto the movie playing queens New York
17148;dcdf78a2-8ff8-458b-b2ae-b098084dbd46;where does sheriff Gee live
17149;11221626-3c60-48b4-b872-503759336838;where is Sobral Santos
17150;967c1720-a254-4c56-a520-515f916008c3;where was the Palladium in Manhattan
17151;ec82c196-b74d-4fd9-b4f1-caed8164d3b6;where is Porto Katsiki Greece
17152;71923a1f-1a21-4baa-b619-54adb7860122;where to sell my pellet Rifle
17153;12458f91-e072-4246-91bd-030db5d49260;where is Waterford Michigan located
17154;63ee9d5b-98ab-4879-b281-565f1c680031;which parish is Lake Charles Louisiana in
17155;998b114b-e49a-4af2-88ad-0a8be8638830;where is liberty International Airport
17156;e23e9582-5d67-4abe-8424-54102adcccaa;what region is Idaho located
17157;742c167d-5097-4b43-ac98-c81bfc1119c9;where is Maxwell Texas
17158;393f5e77-dfb7-4e09-9476-eeb9bfdfa24a;where is Fellsmere Florida
17159;8589a50b-2177-4330-b49b-6522205ee558;where is Marysville Indiana
17160;f93771c4-825b-4f28-8027-c3b5cb00ba42;where was the treaty of Guadalupe Hidalgo signed
17161;3c772710-54a5-4bf7-a0bb-e6b620e835ee;what county is Gilman Illinois in
17162;06afbf60-ea0a-4c4b-bfbd-93b87faa44e8;what state has the coolest Summers
17163;f3020eff-6e6d-44ab-99f6-8af313f627d7;where is Bishkek
17164;5e48245e-8d1e-445e-a772-fac93686b431;where is kathy Bates from
17165;8f36a168-626e-4d2e-933e-1b5750276a51;what time zone is Okinawa in
17166;f0ca190c-22b5-47db-a39d-4e7076aa0947;where the connection between Mardi Gras and The Church began
17167;2e479845-192d-42f9-bb10-b1363812b1d5;what terminal is jet blue at Lax
17168;f0e0af7e-4ca1-4947-8936-811d48539fa2;where is Vale in Colorado
17169;0d44cf1b-ad5b-40d6-84d5-a4b84bdff614;where is Kearny New Jersey
17170;0a03bd52-669c-4a5f-be9f-adb2027cf54e;what Missouri county is Jefferson City
17171;84418d62-0ef5-4ffb-8a55-8caa0c595f95;where is chicken coupe at Toledo
17172;35ffdc6b-bca7-453c-b609-c79d44b42695;where is The Isle of Skye located
17173;03f78b07-5420-42eb-be45-35dacf615b4c;what is the best beach for kids in Carlsbad California
17174;b95c045c-5213-4afc-9d4d-33890c48d68d;where is Bonaventure Venezuela
17175;3448998c-7602-4137-98b1-f01c4d04b98e;where can i buy Chacos
17176;c5efe6f4-e60e-453b-9f80-6c5404d3ebc1;what time zone is Vermont in
17177;b7a49de0-6a3c-4925-b48d-c24cdb47cfd2;where is level a at the Ahmanson Theatre
17178;7845f82c-fc4a-4b1a-be79-5b8eabe8deea;where is Mineral Bluff Georgia
17179;fa334c2e-315e-4741-aba6-930e298fd75b;what is the Sydney Opera House
17180;ea1e905a-e4c1-442d-afc5-286dbf4e5bda;where is Wye Mills Maryland
17181;c85ff3ba-ddfe-4a1e-b6e3-f42ed8e84dea;where is Dunkirk
17182;03fbc031-0de5-4fd3-acb7-3900b30f874e;where are the Northern Mariana Islands
17183;548a108f-4d31-4c04-b568-8495b5b94ae2;where did the Titanic hit The Iceberg
17184;fa1af510-4967-4f48-88a4-788de02d6fa3;where is Klondike Texas
17185;da26ccf0-3c3d-413f-8a0d-9aa8ce001965;where is the best place to stay if you want to see the Amalfi Coast
17186;55bcaca3-b9f3-4cc6-8aa9-7f4cf1939274;where is the North Pole located now
17187;af636390-79c3-4e8e-8aad-9169547107b7;what region of Florida is Jacksonville in
17188;26007fb7-f415-42b6-9b11-e4c364e7af33;where do Leopard Seals migrate
17189;c1df99a1-38b3-4426-8eb5-cabe31b4295d;what state need additional Idaho for Tsa
17190;6f016d00-9cb4-4e6f-ac47-952d57190795;where are Moose located
17191;f9629844-5859-419e-9971-5adf3c1ea904;what beach is closest to Busch Gardens Tampa
17192;7fb94178-abe6-44cf-a14f-d3887462d50c;which is the biggest dam in India
17193;b2c9c0d7-fefb-4a5a-9520-c05368454870;where is Staunton Vindicator
17194;58fb15eb-d6a7-4414-b32f-b9c89ab623d5;where is Dayton ohio International Airport
17195;c2145391-e112-49be-ae93-ef32505e4b3c;where is Blandford east Massachusetts
17196;bd3f28de-c046-4d88-bd38-19e361290023;where is monkey tails Evanston Gardens
17197;6d379b8a-3522-45fc-b749-6cc52e841de2;where is Desoto Mississippi
17198;221e6d40-94af-4fa6-81e0-21928bedd26a;where are Coral Reef located
17199;41baa704-c361-402e-9ae8-f70a85a91f0d;where is Iguazu falls located in Argentina
17200;e126d364-3388-49b4-bc35-317ac3ff3998;where is Scranton in the United States
17201;63b606b2-7d7f-428d-a4bc-ad1d2543e1eb;what terminal is jetblue at Logan Airport
17202;027914ae-3348-452e-85b2-1082043f7cba;where is Cuzco located
17203;fb4664d9-779b-469b-b8fd-bf2f9dc5edff;where is Treblinka located
17204;1163806b-dac6-452d-b30e-8f82fd11469e;where is Berks County
17205;378f3c0f-a3a6-42db-8abb-8eb60df43b14;where is Usher from
17206;7d03ed6c-2546-4842-9a7a-57e1c3bbdab5;where is Rotonda Florida
17207;0f4d84ee-9c25-411f-a5a7-88552c063790;where is Heartland Community Church
17208;4318d0ea-0f8b-45de-8ce3-3c7c775d5d5b;what county is troy Texas in
17209;710031a8-a996-4515-b34d-da88fff81d92;where is Grand Rapids Michigan near
17210;bacd4b5a-6d44-4152-bdfa-3f2cf6791da3;what is the closest airport to Woodburn or
17211;f42f6626-1ca5-4967-9f3d-36fd167e2762;where is the original Winnie the Pooh located
17212;0d97f78c-5eec-4040-9f30-01f29a1d8ba3;which county is Willingboro New Jersey in
17213;3ee3b8f5-7889-47f9-b274-033062c6516c;where is Moraine Lake city Canada
17214;b6fd8949-629a-4396-94b6-d999b00d6723;where is the first name Patel from
17215;1a6cc31d-d2e3-49c9-8557-946a6c6e9ebc;where is highland Kansas
17216;79db9d58-5740-40d7-a427-98486cae85fd;where is Cili Israel
17217;8304bd42-60f0-4e7b-be96-20ed77b2abae;where is Clarksburg California
17218;c57b9095-a076-4eaf-9589-acf38a4616e9;what part of Florida is Newport Beach
17219;d0a44bd0-f148-4665-8c88-74b95dc74157;where have wolves been spotted in South Dakota
17220;e3b7a7f5-f6bb-448a-aaa5-15384d4cddbb;where is Dunk
17221;2ae8e542-ad4d-42e8-b41b-3b0e4db12aa4;where is ground Mound
17222;733ffd4f-3099-4300-82b8-54b57dd77ff5;where is the bad girls Club House located
17223;79bfd2c9-3561-40d2-89b0-4c2f2143c470;where is Salou
17224;e1f2774f-d47a-45d9-882b-f6266222ea89;where is Pakistan located
17225;a61e637b-9459-41e6-ab23-080a75b6f194;where is Fuller street in Augusta Maine
17226;f8d661ad-bf6d-4830-90ad-32a7d50ae0d2;what ocean is Japan in
17227;1c53b617-4f78-4485-8f8e-085319a2cb4b;where was the battle of Coral Sea
17228;23e7edba-f618-4e3a-95fd-e53f4a72c9d2;where is Agliana
17229;53b138d0-d76e-4d10-a0a7-36badaebaa0c;where is Serena Del Mar
17230;6c4fceae-b821-4443-8961-d2aa91c95c4d;what area of Bangkok is the Sukhothai in
17231;621644fb-afce-4eba-8c11-eb0f7ae7bec9;where is Bayonne New Jersey located
17232;5219cee1-c7e0-4069-ba8e-60cd1bdef295;what is the county of Eastman Wisconsin
17233;68c98fd3-8c08-4ff5-b45d-41041a730ca7;what is the local time in Mexico City
17234;c1313e26-8015-41d8-8c2c-ecea9b0b6f45;where is Spitsbergen
17235;53b60862-cae9-459f-8e48-01ac18ec9295;where is Monterey Park
17236;879a3ebe-204b-4dc7-8180-61cfe3d5e038;where is Shenandoah Valley
17237;222640eb-38ac-4214-a1e2-d7571c76945a;where is Patna
17238;45b1f7d4-f762-44ca-8457-a9e26070b9f6;where are Black Mountains in Arizona
17239;f7cddc3c-55d8-435f-bf04-140fd99ff752;where was Hannah Montana filmed
17240;045de6f4-4eb8-45a8-afdc-1d665a1d5c7a;what island is Fortune Point on
17241;2196b2a4-e0c6-429a-a3f9-0a3dcd0cf507;where is Elmer brown buried at
17242;d3410431-e1f3-482e-b9b3-b3e00016c815;what Texas congressional district is Fort Worth in
17243;3e636396-e9c5-4d3f-8175-a84c66187525;where is Gandy in Florida
17244;a127cdc8-5dda-4c8b-a8e8-a5d75c5ec7f6;where is Harpers Ferry West Virginia
17245;7e6c2c7d-783a-43e6-b2f0-8a043a443c99;where is Hotel Neptune in Mangalia
17246;16e1c8ab-28f2-40e1-a191-99758df27e06;where is the Makena Surf Resort in maui Hawaii
17247;d93424b5-58cf-4877-a247-a60ce5861564;where is the Big Horn basin in Wyoming
17248;5e5c5c05-b633-4996-a46f-2eb431f5b009;where was George Washington Carver born
17249;38468f2f-66d4-416b-863d-0ea17a6710de;where is facebook located in San Francisco
17250;812de5a3-1a44-4672-ac94-20a1810be9af;where is Havana
17251;f0c1c5a8-dc9d-466f-8f55-e212777ad263;what parish is Harahan Louisiana in
17252;d3701b82-596d-4a40-a83d-8ba2ea0d5a74;where is Rock Creek in Wisconsin
17253;de78aa67-81cb-40ee-b675-48cbdcc6d44f;where is the military Cil located
17254;a5ecd548-fce7-4ccd-b0b7-8b3aed635fb1;where was the First Fork invented
17255;32b1f721-4c54-4d4e-b540-d8eb2b513147;where does Hog Mountain Georgia
17256;e81ce58d-8d37-4e5e-9047-f5e9599c3c4a;where is commerce Georgia
17257;03f6263a-d408-4e26-8668-28f07132ef61;where is Bay Springs Mississippi
17258;54def627-9d5a-496c-9f8e-2737101b6707;what region is paris and in France
17259;bb0cc3af-8eea-4487-ad07-38daca088e09;where is ben Swann
17260;6cb24cbb-fe70-47a6-ba4b-fb40503cd635;where was thomas Sanders born
17261;2dae9ce8-9cce-472c-a955-47f9b01a7869;where is Birdtown North Carolina
17262;d35cea45-0264-48bf-9781-0e20b23a9add;what region is Muskogee in
17263;5696af4f-87aa-433b-9435-14753a9a64c4;where is Vicksburg Michigan
17264;8fd0267f-b1ec-4ef5-aead-c463405207ea;which place has highest temp in India now
17265;0446327c-2e43-413b-9c0f-1b9ac6a81e4c;where in Florida is Destin
17266;cc4363e2-c7d3-466f-837d-8dbb49392f41;where is Karnak
17267;9932013c-aa8b-42e9-b4e2-75594600a669;what county is Irving Texas
17268;6b9061bb-fdd2-4ea3-8473-03e9c767986d;where is fort Ord
17269;2371dae1-cafc-45af-bbf4-aea885c8422c;what area to avoid in Barcelona
17270;ecc92d32-1ba2-4c31-b852-14b14370e2ee;where was Tsar Bomba detonated
17271;e0e372f5-e0bd-4bdb-964c-fa129502ceb2;where were the majority of Pyramids found in Egypt
17272;88a749e4-b000-413d-92c9-c0fb1a9acdbd;what is name of Ontario airport in California
17273;e09b55d1-1a47-4c3a-93ea-35f35fddfe47;where in paris is Louisiana Sainte Chapelle located
17274;69561e42-d5eb-4b19-ae4c-c77a326f9703;where is Emeryville
17275;9154f13e-cfc8-461f-a88e-f25d349af955;what area code is 606 in Kentucky
17276;f2857e25-79f8-40e9-8a73-de143a4037bc;what was the location of the Lenape
17277;765d0937-6386-4ff9-8b8b-0ebbedd47dba;what state of matter is Sulfur
17278;5a9e4c49-3f61-486e-ace9-306f2b20682c;where are Pilot Mountains in Utah
17279;0c1bfd67-db6e-49d0-8fa9-e60742585470;where is Roanoke
